sample_id,user_id,label,created_at,device,image_path,ink_density,ink_intensity_mean,ink_intensity_std,ink_intensity_sum,image_centroid_x,image_centroid_y,image_std_x,image_std_y,image_bbox_width,image_bbox_height,image_bbox_aspect,proj_x_00,proj_x_01,proj_x_02,proj_x_03,proj_x_04,proj_x_05,proj_x_06,proj_x_07,proj_x_08,proj_x_09,proj_x_10,proj_x_11,proj_x_12,proj_x_13,proj_x_14,proj_x_15,proj_y_00,proj_y_01,proj_y_02,proj_y_03,proj_y_04,proj_y_05,proj_y_06,proj_y_07,proj_y_08,proj_y_09,proj_y_10,proj_y_11,proj_y_12,proj_y_13,proj_y_14,proj_y_15,zone_0_0,zone_0_1,zone_0_2,zone_0_3,zone_0_4,zone_0_5,zone_0_6,zone_1_0,zone_1_1,zone_1_2,zone_1_3,zone_1_4,zone_1_5,zone_1_6,zone_2_0,zone_2_1,zone_2_2,zone_2_3,zone_2_4,zone_2_5,zone_2_6,zone_3_0,zone_3_1,zone_3_2,zone_3_3,zone_3_4,zone_3_5,zone_3_6,zone_4_0,zone_4_1,zone_4_2,zone_4_3,zone_4_4,zone_4_5,zone_4_6,zone_5_0,zone_5_1,zone_5_2,zone_5_3,zone_5_4,zone_5_5,zone_5_6,zone_6_0,zone_6_1,zone_6_2,zone_6_3,zone_6_4,zone_6_5,zone_6_6
20260711_202714_mwa7m1,user3,অ,2026-07-11T14:27:14.175Z,Linux Chrome desktop,output/user3/অ/অ_20260711_202714_mwa7m1.png,0.036213,0.031504,0.169508,1580.756958,0.553975,0.401377,0.0878,0.079284,0.348214,0.294643,1.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.118466,0.17076,0.28091,0.16035,0.197724,0.07179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160102,0.267846,0.204856,0.224209,0.142907,7.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055381,0.014346,0.0,0.0,0.0,0.150077,0.281484,0.393463,0.032881,0.0,0.0,0.0,0.007376,0.488293,0.120408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_202846_kmy51g,user3,অ,2026-07-11T14:28:46.080Z,Linux Chrome desktop,output/user3/অ/অ_20260711_202846_kmy51g.png,0.03984,0.034413,0.176639,1726.725586,0.512294,0.429219,0.108315,0.085315,0.433036,0.303571,1.426471,0.0,0.0,0.0,0.0,0.002235,0.158782,0.080342,0.216318,0.183083,0.229704,0.07069,0.058847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163424,0.119564,0.209743,0.231278,0.275051,0.00094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071335,0.020301,0.0,0.0,0.0,0.090579,0.256629,0.33035,0.023736,0.0,0.0,0.0,0.288695,0.47135,0.133241,0.0,0.0,0.0,0.0,0.0,3.4e-05,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_203013_i4o0om,user3,অ,2026-07-11T14:30:13.619Z,Linux Chrome desktop,output/user3/অ/অ_20260711_203013_i4o0om.png,0.035874,0.031062,0.168144,1558.564697,0.5025,0.463894,0.086464,0.081579,0.334821,0.348214,0.961538,0.0,0.0,0.0,0.0,0.001852,0.133056,0.082497,0.205143,0.233443,0.325797,0.018212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042314,0.107157,0.254548,0.174837,0.339073,0.082071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01965,0.0,0.0,0.0,0.0,0.072411,0.309812,0.169478,0.0,0.0,0.0,0.0,0.239867,0.432238,0.213419,0.0,0.0,0.0,0.0,3.1e-05,0.005151,0.05998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_203112_15gnzj,user3,অ,2026-07-11T14:31:12.769Z,Linux Chrome desktop,output/user3/অ/অ_20260711_203112_15gnzj.png,0.030473,0.026594,0.156308,1334.356934,0.492652,0.415738,0.09382,0.065719,0.375,0.263393,1.423729,0.0,0.0,0.0,0.0,0.028428,0.113228,0.141606,0.248612,0.131649,0.272999,0.063478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094868,0.195368,0.25094,0.387664,0.07116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017678,0.0,0.0,0.0,6.5e-05,0.093719,0.263725,0.267318,0.0,0.0,0.0,0.0,0.236918,0.364936,0.058724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_205524_jbk5pv,user3,আ,2026-07-11T14:55:24.081Z,Linux Chrome desktop,output/user3/আ/আ_20260711_205524_jbk5pv.png,0.043746,0.038538,0.187237,1933.658936,0.548089,0.441029,0.113678,0.065651,0.410714,0.276786,1.483871,0.0,0.0,0.0,0.0,0.001424,0.093568,0.09674,0.147505,0.159006,0.233099,0.11945,0.149208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000176,0.21948,0.225936,0.336564,0.205945,0.011899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068593,0.275582,0.437818,0.002367,0.0,0.0,0.0,0.261183,0.356418,0.471151,0.006913,0.0,0.0,0.0,0.0,0.0,0.008314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_205559_azslan,user3,আ,2026-07-11T14:55:59.310Z,Linux Chrome desktop,output/user3/আ/আ_20260711_205559_azslan.png,0.051798,0.045694,0.203099,2292.760742,0.583308,0.398907,0.105349,0.079929,0.410714,0.361607,1.135802,0.0,0.0,0.0,0.0,0.0,0.043415,0.068336,0.121164,0.187023,0.128163,0.252281,0.199617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084,0.160603,0.225497,0.228258,0.276813,0.083952,0.010793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016885,0.152669,0.004879,0.0,0.0,0.0,0.196906,0.314518,0.512753,0.114101,0.0,0.0,0.0,0.033716,0.397132,0.372813,0.113082,0.0,0.0,0.0,0.0,0.0,0.009532,3.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_205630_gydvnp,user3,আ,2026-07-11T14:56:30.248Z,Linux Chrome desktop,output/user3/আ/আ_20260711_205630_gydvnp.png,0.057199,0.050556,0.213005,2536.678467,0.564274,0.378628,0.129069,0.093837,0.513393,0.375,1.369048,0.0,0.0,0.0,0.0,0.037653,0.062605,0.085352,0.122876,0.157891,0.200848,0.110847,0.180308,0.04162,0.0,0.0,0.0,0.0,0.0,9.7e-05,0.11754,0.171716,0.142714,0.230431,0.264196,0.073281,2.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004749,0.135386,0.369267,0.016893,0.0,0.0,0.032824,0.231353,0.314246,0.278539,0.156813,0.0,0.0,0.0,0.143241,0.316935,0.268819,0.208161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_205707_n57400,user3,আ,2026-07-11T14:57:07.290Z,Linux Chrome desktop,output/user3/আ/আ_20260711_205707_n57400.png,0.038166,0.033806,0.175973,1696.262695,0.572399,0.370292,0.097162,0.062522,0.375,0.245536,1.527273,0.0,0.0,0.0,0.0,0.0,0.020093,0.084779,0.145654,0.219613,0.187136,0.170229,0.172497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019797,0.18579,0.270673,0.373772,0.149968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207744,0.018248,0.0,0.0,0.0,0.130476,0.408781,0.511374,0.032123,0.0,0.0,0.0,0.01934,0.276233,0.052171,1.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_205748_usnulf,user3,আ,2026-07-11T14:57:48.897Z,Linux Chrome desktop,output/user3/আ/আ_20260711_205748_usnulf.png,0.044503,0.038795,0.187414,1946.576416,0.589256,0.409068,0.120214,0.075232,0.4375,0.294643,1.484848,0.0,0.0,0.0,0.0,0.0,0.055482,0.090042,0.093516,0.162042,0.13519,0.247278,0.148446,0.068005,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,0.11978,0.243831,0.247314,0.242672,0.146395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036497,0.023905,0.0,0.0,0.0,0.132977,0.218195,0.40967,0.28282,0.0,0.0,0.0,0.126256,0.321917,0.320485,0.028232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_211455_ab7vb3,user4,অ,2026-07-11T15:14:55.509Z,macOS Chrome desktop,output/user4/অ/অ_20260711_211455_ab7vb3.png,0.05116,0.045555,0.203118,2285.749023,0.556175,0.375558,0.102702,0.084008,0.40625,0.303571,1.338235,0.0,0.0,0.0,0.0,0.0,0.015848,0.165227,0.137232,0.183239,0.182246,0.240148,0.067763,0.008297,0.0,0.0,0.0,0.0,0.0,0.0,0.004082,0.307259,0.241375,0.140629,0.217638,0.089017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095098,0.205978,0.037998,0.005503,0.0,0.0,0.0,0.246128,0.288886,0.529875,0.093712,0.0,0.0,0.0,0.004929,0.362439,0.361631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_214733_y28o8p,user4,অ,2026-07-11T15:47:33.695Z,macOS Chrome desktop,output/user4/অ/অ_20260711_214733_y28o8p.png,0.055744,0.049402,0.210988,2478.811768,0.571971,0.278692,0.113249,0.098983,0.415179,0.361607,1.148148,0.0,0.0,0.0,0.0,0.0,0.034463,0.140668,0.122524,0.138887,0.183875,0.136726,0.241765,0.001092,0.0,0.0,0.0,0.0,0.003972,0.265344,0.183309,0.15155,0.14525,0.214105,0.036471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7e-05,0.0,0.038649,0.016157,0.0,0.0,0.0,0.304956,0.361757,0.498078,0.100115,0.0,0.0,0.0,0.068516,0.360283,0.488691,0.031028,0.0,0.0,0.0,0.0,0.040234,0.102148,0.010076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_214747_h8ad4n,user4,অ,2026-07-11T15:47:47.213Z,macOS Chrome desktop,output/user4/অ/অ_20260711_214747_h8ad4n.png,0.054149,0.047747,0.207502,2395.741211,0.517503,0.333001,0.115684,0.095303,0.415179,0.352679,1.177215,0.0,0.0,0.0,0.0,0.009032,0.138252,0.135376,0.181323,0.158482,0.114041,0.216459,0.047034,0.0,0.0,0.0,0.0,0.0,0.0,0.000273,0.297068,0.119518,0.207432,0.196263,0.156367,0.023079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328305,0.283804,0.205798,0.0,0.0,0.0,0.0,0.239338,0.419953,0.367406,0.0,0.0,0.0,0.0,0.058119,0.164499,0.272243,0.000126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_214802_iotb3d,user4,অ,2026-07-11T15:48:02.538Z,macOS Chrome desktop,output/user4/অ/অ_20260711_214802_iotb3d.png,0.036671,0.032629,0.173247,1637.21167,0.466066,0.309536,0.121609,0.055171,0.455357,0.232143,1.961538,0.0,0.0,0.0,0.020671,0.137211,0.11139,0.11991,0.208001,0.087705,0.241724,0.073365,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174275,0.345782,0.324821,0.155123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140878,0.099648,0.089782,0.266586,0.0,0.0,0.0,0.007173,0.323127,0.457885,0.213722,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_214818_1kqyjw,user4,অ,2026-07-11T15:48:18.989Z,macOS Chrome desktop,output/user4/অ/অ_20260711_214818_1kqyjw.png,0.044125,0.039154,0.189037,1964.576416,0.458649,0.275474,0.093816,0.073912,0.339286,0.263393,1.288136,0.0,0.0,0.0,0.0,0.047366,0.189504,0.193328,0.21295,0.135107,0.221745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156066,0.232377,0.253759,0.24623,0.111568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009145,0.444125,0.398043,0.138254,0.0,0.0,0.0,0.0,0.298702,0.40581,0.224414,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_214838_nmfk2j,user4,অ,2026-07-11T15:48:38.039Z,macOS Chrome desktop,output/user4/অ/অ_20260711_214838_nmfk2j.png,0.042829,0.038021,0.186372,1907.729492,0.362692,0.314128,0.08218,0.0676,0.334821,0.236607,1.415094,0.0,0.0,0.0,0.093607,0.201533,0.286305,0.160252,0.220911,0.037392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24798,0.272031,0.219082,0.256163,0.004744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192145,0.315728,0.247572,0.0,0.0,0.0,0.0,0.198403,0.596515,0.258291,0.0,0.0,0.0,0.0,0.000241,0.043222,0.010899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_214856_wh1jdl,user4,অ,2026-07-11T15:48:56.618Z,macOS Chrome desktop,output/user4/অ/অ_20260711_214856_wh1jdl.png,0.083207,0.072951,0.252716,3660.364502,0.440327,0.25492,0.159178,0.136615,0.647321,0.441964,1.464646,0.0,0.008576,0.044121,0.11119,0.09019,0.071766,0.160179,0.150567,0.077291,0.128688,0.122379,0.034695,0.000358,0.0,0.0,0.0,1e-06,0.292157,0.097926,0.126407,0.125914,0.089456,0.125494,0.13744,0.005206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039786,0.273932,0.270948,0.268168,0.291885,0.074203,0.0,0.033609,0.230882,0.222997,0.214526,0.21026,0.0,0.0,0.0,0.19529,0.088974,0.381507,0.206438,0.0,0.0,0.0,0.000222,0.293187,0.075,0.202761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_214912_5jyzoq,user4,অ,2026-07-11T15:49:12.892Z,macOS Chrome desktop,output/user4/অ/অ_20260711_214912_5jyzoq.png,0.068439,0.060803,0.232572,3050.874512,0.438802,0.257342,0.128654,0.094773,0.53125,0.34375,1.545455,0.0,0.0,0.004489,0.071697,0.105079,0.174952,0.174117,0.102293,0.132271,0.162004,0.064315,0.008784,0.0,0.0,0.0,0.0,0.0,0.020077,0.311868,0.141496,0.19962,0.178866,0.142035,0.006039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00458,0.151405,0.156193,0.036696,0.0,0.0,0.0,0.281583,0.454044,0.286619,0.342601,0.0,0.0,0.0,0.093911,0.498288,0.447649,0.176298,0.0,0.0,0.0,0.0,0.015958,0.012714,0.02083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_215025_9ahjj1,user4,অ,2026-07-11T15:50:25.341Z,macOS Chrome desktop,output/user4/অ/অ_20260711_215025_9ahjj1.png,0.060746,0.053712,0.219426,2695.078125,0.534203,0.274072,0.109201,0.103119,0.482143,0.40625,1.186813,0.0,0.0,0.0,0.0,0.030656,0.074934,0.081486,0.172978,0.240489,0.134751,0.211932,0.050592,0.002183,0.0,0.0,0.0,0.0,0.008064,0.312143,0.111138,0.194247,0.143793,0.18705,0.035207,0.008358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,0.11916,0.057724,0.0116,0.0,0.0,0.004998,0.220178,0.483601,0.457234,0.075417,0.0,0.0,0.0,0.225096,0.472292,0.333712,0.0,0.0,0.0,0.0,0.000647,0.125908,0.04434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_215040_totmvz,user4,অ,2026-07-11T15:50:40.861Z,macOS Chrome desktop,output/user4/অ/অ_20260711_215040_totmvz.png,0.055186,0.04879,0.209504,2448.086182,0.478627,0.335566,0.106534,0.096528,0.446429,0.361607,1.234568,0.0,0.0,0.0,1.4e-05,0.075667,0.101637,0.200123,0.187801,0.120381,0.251691,0.056649,0.006038,0.0,0.0,0.0,0.0,0.0,0.0,0.012695,0.289662,0.127057,0.191804,0.182196,0.169443,0.027142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07436,0.145695,0.3036,0.336409,0.0,0.0,0.0,0.001547,0.416797,0.384467,0.198706,0.0,0.0,0.0,0.0,0.194221,0.20419,0.130718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_215057_m3q3bw,user4,অ,2026-07-11T15:50:57.781Z,macOS Chrome desktop,output/user4/অ/অ_20260711_215057_m3q3bw.png,0.05409,0.047955,0.20829,2406.211914,0.423482,0.322503,0.103353,0.077704,0.397321,0.272321,1.459016,0.0,0.0,3.7e-05,0.055958,0.122179,0.144442,0.193898,0.222832,0.165012,0.095641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28151,0.195546,0.213263,0.232597,0.077083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246975,0.295439,0.349234,0.027776,0.0,0.0,0.0,0.025268,0.480737,0.59524,0.060535,0.0,0.0,0.0,0.0,0.081468,0.166517,0.020627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_215120_wa3iw4,user4,অ,2026-07-11T15:51:20.891Z,macOS Chrome desktop,output/user4/অ/অ_20260711_215120_wa3iw4.png,0.059829,0.052438,0.216654,2631.141113,0.40543,0.364219,0.128879,0.111291,0.549107,0.366071,1.5,0.0,0.003853,0.046399,0.096211,0.124971,0.106652,0.201736,0.112148,0.233471,0.046111,0.028448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213239,0.208904,0.116799,0.132848,0.154996,0.165328,0.007887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04393,0.271132,0.270673,0.27446,0.170178,0.0,0.0,7.3e-05,0.213561,0.197767,0.238258,0.004611,0.0,0.0,0.0,0.03858,0.38287,0.458173,0.0,0.0,0.0,0.0,0.0,0.0,0.005208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_215140_jzmdn9,user4,অ,2026-07-11T15:51:40.201Z,macOS Chrome desktop,output/user4/অ/অ_20260711_215140_jzmdn9.png,0.055824,0.049584,0.211475,2487.921387,0.460208,0.492978,0.099092,0.092941,0.410714,0.334821,1.226667,0.0,0.0,0.0,0.010009,0.083932,0.113682,0.179408,0.240527,0.170959,0.177398,0.024085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06895,0.299808,0.184755,0.155611,0.185776,0.105101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047001,0.199609,0.420002,0.172564,0.0,0.0,0.0,0.098526,0.305553,0.468643,0.076183,0.0,0.0,0.0,0.0,0.216238,0.314158,0.111133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_215153_8dj6mi,user4,অ,2026-07-11T15:51:53.722Z,macOS Chrome desktop,output/user4/অ/অ_20260711_215153_8dj6mi.png,0.052455,0.046718,0.205716,2344.137207,0.424482,0.340896,0.109736,0.066968,0.415179,0.245536,1.690909,0.0,0.0,0.0,0.054922,0.131338,0.152604,0.225698,0.15602,0.115808,0.163609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041525,0.368996,0.231745,0.265222,0.092511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053332,0.30882,0.253171,0.085367,0.0,0.0,0.0,0.21006,0.445895,0.416039,0.207487,0.0,0.0,0.0,3.4e-05,0.201972,0.064675,0.042345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_215210_14cuph,user4,অ,2026-07-11T15:52:10.848Z,macOS Chrome desktop,output/user4/অ/অ_20260711_215210_14cuph.png,0.070312,0.063135,0.23726,3167.858643,0.380601,0.295327,0.10778,0.102804,0.419643,0.375,1.119048,0.0,0.0,7.6e-05,0.142143,0.151427,0.219611,0.157513,0.110933,0.184145,0.034152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000326,0.235561,0.140064,0.180637,0.164851,0.170363,0.108177,2.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001291,0.00026,0.023545,4e-06,0.0,0.0,0.0,0.304029,0.580825,0.500605,0.071875,0.0,0.0,0.0,0.343658,0.524717,0.333192,0.0,0.0,0.0,0.0,0.0169,0.26101,0.131702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_215224_s1nefb,user4,অ,2026-07-11T15:52:24.742Z,macOS Chrome desktop,output/user4/অ/অ_20260711_215224_s1nefb.png,0.036472,0.032713,0.173878,1641.423584,0.392006,0.38152,0.077294,0.058561,0.303571,0.241071,1.259259,0.0,0.0,0.0,0.046363,0.117906,0.248285,0.273359,0.237133,0.076954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153917,0.303763,0.33055,0.20719,0.00458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023074,0.003856,0.0,0.0,0.0,0.0,0.17708,0.637412,0.344313,0.0,0.0,0.0,0.0,8e-06,0.226796,0.190414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_211553_8q738s,user4,আ,2026-07-11T15:15:53.117Z,macOS Chrome desktop,output/user4/আ/আ_20260711_211553_8q738s.png,0.065071,0.058018,0.227526,2911.098145,0.48132,0.434338,0.125159,0.091026,0.446429,0.348214,1.282051,0.0,0.0,0.0,0.006267,0.12528,0.096023,0.159059,0.1382,0.183692,0.107812,0.183645,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045414,0.291764,0.201559,0.157733,0.206542,0.09697,1.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003332,0.0,0.0,0.0,0.0,0.175548,0.360819,0.47531,0.431036,0.0,0.0,0.0,0.036267,0.41209,0.523143,0.228485,0.0,0.0,0.0,0.0,0.051402,0.045343,0.100096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260711_215326_rdw0i7,user4,আ,2026-07-11T15:53:26.454Z,macOS Chrome desktop,output/user4/আ/আ_20260711_215326_rdw0i7.png,0.060706,0.053886,0.219995,2703.772461,0.553211,0.303742,0.120856,0.094142,0.446429,0.348214,1.282051,0.0,0.0,0.0,0.0,0.006829,0.095992,0.112736,0.124129,0.166024,0.106431,0.218921,0.168926,1.3e-05,0.0,0.0,0.0,0.0,0.0,0.133072,0.221299,0.16455,0.181942,0.224218,0.074915,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2e-05,4e-06,0.0,0.0,0.0,0.0,0.0,0.31849,0.274303,0.542651,0.014193,0.0,0.0,0.0,0.210551,0.479454,0.436462,0.082483,0.0,0.0,0.0,4e-06,0.08832,0.12379,0.069658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
